ComInsee,"ComLib",EquipementId,EquNbEquIdentique,ActCode,"ActLib","EquActivitePraticable","EquActivitePratique","EquActiviteSalleSpe","ActNivLib"
44143,"Rezé",269593,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",269867,1,2501,"Echecs","Oui","Oui","Non","Entrainement"
44143,"Rezé",269878,1,3501,"Gymnastique volontaire","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",269878,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",269878,1,2402,"Autres Danses","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",270018,1,8001,"Tennis de table","Oui","Oui","Oui","Entrainement"
44143,"Rezé",270018,1,2402,"Autres Danses","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",270018,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",270020,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",270767,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",270776,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",275887,1,7301,"Ballet sur glace / Danse sur glace / Patinage artistique","Oui","Oui","Non","Entrainement"
44143,"Rezé",275887,1,7304,"Hockey sur glace / Ringuette","Oui","Oui","Non","Compétition nationale"
44143,"Rezé",282502,4,7204,"Boules traditionnelles","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",282506,2,7501,"Squash","Oui","Oui","Non","Compétition régionale"
44143,"Rezé",282508,2,701,"Badminton, Jeu de volant","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",285779,1,8101,"Carabine (hors 300m) / Pistolet / Plateaux","Oui","Oui","Non","Compétition régionale"
44143,"Rezé",285780,1,8101,"Carabine (hors 300m) / Pistolet / Plateaux","Oui","Oui","Non","Compétition régionale"
44143,"Rezé",286192,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",286192,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",292210,2,501,"Saut","Oui","Oui","Non","Scolaire"
44143,"Rezé",292211,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Scolaire"
44143,"Rezé",292211,1,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
44143,"Rezé",295563,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",301466,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",301466,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",301466,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",301466,1,3801,"Hockey en salle / Hockey sur gazon","Oui","Non","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",301469,1,3302,"Swing","Oui","Oui","Non","Compétition nationale"
44143,"Rezé",301522,1,503,"Course sur piste","Oui","Oui","Non","Scolaire"
44143,"Rezé",301523,1,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
44143,"Rezé",301523,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Scolaire"
44143,"Rezé",301525,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Scolaire"
44143,"Rezé",301526,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Scolaire"
44143,"Rezé",301527,2,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
44143,"Rezé",301533,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Scolaire"
44143,"Rezé",312473,1,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
44143,"Rezé",312473,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Scolaire"
44143,"Rezé",312473,1,701,"Badminton, Jeu de volant","Oui","Oui","Non","Entrainement"
44143,"Rezé",312473,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Scolaire"
44143,"Rezé",312473,1,3402,"Gymnastique Rythmique","Oui","Oui","Non","Entrainement"
44143,"Rezé",312473,1,8001,"Tennis de table","Oui","Oui","Non","Entrainement"
44143,"Rezé",312474,1,3401,"Gymnastique Artistique","Oui","Oui","Non","Compétition régionale"
44143,"Rezé",312475,1,4802,"Escalade","Oui","Oui","Non","Compétition départementale"
44143,"Rezé",312565,1,8201,"Tir à l'arc","Oui","Oui","Non","Compétition départementale"
44143,"Rezé",315582,1,8909,"Paintball","Oui","Oui","Non","Compétition régionale"
44143,"Rezé",315583,1,8909,"Paintball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",328432,1,2402,"Autres Danses","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",328432,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",330075,1,6401,"Rugby à 15 / Rugby à 7","Oui","Oui","Non","Scolaire"
44143,"Rezé",330644,1,3602,"Musculation","Oui","Oui","Non","Entrainement"
44143,"Rezé",330951,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",330955,1,4802,"Escalade","Oui","Oui","Non","Scolaire"
44143,"Rezé",330956,1,4802,"Escalade","Oui","Oui","Non","Scolaire"
44143,"Rezé",331011,1,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
44143,"Rezé",331011,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Scolaire"
44143,"Rezé",331035,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",331036,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",331038,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",331039,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",331041,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",331041,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",331044,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",331046,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",331048,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",331050,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Scolaire"
44143,"Rezé",331050,1,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
44143,"Rezé",331056,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",331057,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",331057,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",331058,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",331074,3,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",331075,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",334371,1,4301,"Judo / Jujitsu / Taïso","Oui","Oui","Oui","Entrainement"
44143,"Rezé",334371,1,4501,"Kick boxing / Cardio KB / Kick boxing light / KB Défense","Oui","Oui","Oui",
44143,"Rezé",334715,3,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44143,"Rezé",334715,3,3602,"Musculation","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44144,"Riaillé",73812,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
44144,"Riaillé",73813,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Scolaire"
44144,"Riaillé",73813,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Scolaire"
44144,"Riaillé",73813,1,701,"Badminton, Jeu de volant","Oui","Oui","Non","Entrainement"
44144,"Riaillé",73813,1,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
44144,"Riaillé",73813,1,6601,"Boxe française savate","Oui","Oui","Non","Entrainement"
44144,"Riaillé",73813,1,3401,"Gymnastique Artistique","Oui","Oui","Non","Scolaire"
44144,"Riaillé",137471,1,2602,"Concours complet","Oui","Oui","Non","Entrainement"
44144,"Riaillé",137477,1,2604,"Saut d'obstacle","Oui","Oui","Non","Entrainement"
44144,"Riaillé",137477,1,2603,"Dressage","Oui","Oui","Non","Entrainement"
44144,"Riaillé",137477,1,2606,"Horse - Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44144,"Riaillé",137477,1,2608,"Randonnée équestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44144,"Riaillé",137530,1,2604,"Saut d'obstacle","Oui","Oui","Non","Entrainement"
44144,"Riaillé",137530,1,2603,"Dressage","Oui","Oui","Non","Entrainement"
44144,"Riaillé",137530,1,2606,"Horse - Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44144,"Riaillé",137557,1,5206,"Baignade loisirs","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44144,"Riaillé",170866,2,7901,"Tennis","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44144,"Riaillé",170907,1,501,"Saut","Oui","Oui","Non","Scolaire"
44144,"Riaillé",170907,1,502,"Lancer","Oui","Oui","Non","Scolaire"
44144,"Riaillé",170907,1,503,"Course sur piste","Oui","Oui","Non","Scolaire"
44144,"Riaillé",189764,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44144,"Riaillé",189795,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44144,"Riaillé",189795,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44144,"Riaillé",189815,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44144,"Riaillé",189815,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44144,"Riaillé",198659,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Entrainement"
44144,"Riaillé",198664,1,2301,"Cyclotourisme","Oui","Oui","Non",
44144,"Riaillé",216355,1,5501,"Pêche au coup en eau douce","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44144,"Riaillé",276627,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Entrainement"
44144,"Riaillé",288257,1,1701,"Canoë de randonnée","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44144,"Riaillé",288266,1,1701,"Canoë de randonnée","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44144,"Riaillé",288269,1,1701,"Canoë de randonnée","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44145,"Rouans",72105,1,1101,"Basket-Ball","Oui","Oui","Non","Compétition départementale"
44145,"Rouans",72105,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44145,"Rouans",72105,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Entrainement"
44145,"Rouans",72105,1,701,"Badminton, Jeu de volant","Oui","Oui","Non","Compétition départementale"
44145,"Rouans",174289,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
44145,"Rouans",174298,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
44145,"Rouans",174341,1,7901,"Tennis","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44145,"Rouans",207018,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44145,"Rouans",207018,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44145,"Rouans",207018,1,2608,"Randonnée équestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44145,"Rouans",207049,1,1701,"Canoë de randonnée","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44145,"Rouans",207049,1,5501,"Pêche au coup en eau douce","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44145,"Rouans",293692,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44145,"Rouans",297082,1,3501,"Gymnastique volontaire","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44145,"Rouans",297082,1,8001,"Tennis de table","Oui","Oui","Non","Entrainement"
44145,"Rouans",299413,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44145,"Rouans",302079,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44145,"Rouans",302079,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44145,"Rouans",302079,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",68277,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Compétition départementale"
44146,"Rougé",68277,1,701,"Badminton, Jeu de volant","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",68277,1,7901,"Tennis","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",68277,1,8001,"Tennis de table","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",68277,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",68277,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Entrainement"
44146,"Rougé",68277,1,3501,"Gymnastique volontaire","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",173312,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
44146,"Rougé",173320,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
44146,"Rougé",173333,2,7901,"Tennis","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",190436,1,3302,"Swing","Oui","Oui","Non","Compétition nationale"
44146,"Rougé",190436,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",190436,1,8201,"Tir à l'arc","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",190450,1,8909,"Paintball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",190489,1,2603,"Dressage","Oui","Oui","Non","Entrainement"
44146,"Rougé",190502,1,2604,"Saut d'obstacle","Oui","Oui","Non","Entrainement"
44146,"Rougé",190517,1,2601,"Equitation","Oui","Oui","Non","Entrainement"
44146,"Rougé",190543,1,2604,"Saut d'obstacle","Oui","Oui","Non","Entrainement"
44146,"Rougé",190543,1,2601,"Equitation","Oui","Oui","Non","Entrainement"
44146,"Rougé",191286,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",191286,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",193002,1,2202,"Bicross (BMX)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",193022,1,5501,"Pêche au coup en eau douce","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",289959,1,503,"Course sur piste","Oui","Oui","Non","Entrainement"
44146,"Rougé",293493,1,6303,"Roller acrobatique","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",293493,1,6306,"Planche à roulettes (Skate)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44146,"Rougé",312053,1,2609,"Course sur le plat","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44147,"Rouxière",66360,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
44147,"Rouxière",172975,1,7901,"Tennis","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44147,"Rouxière",217905,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44147,"Rouxière",217905,1,2608,"Randonnée équestre","Oui","Non","Non","Loisir - Entretien - Remise en forme"
44147,"Rouxière",217905,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44147,"Rouxière",226750,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44147,"Rouxière",226750,1,2608,"Randonnée équestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44147,"Rouxière",226750,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44147,"Rouxière",288469,1,5501,"Pêche au coup en eau douce","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44147,"Rouxière",344651,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44147,"Rouxière",344651,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44147,"Rouxière",344651,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Non","Non",
44147,"Rouxière",344651,1,7901,"Tennis","Oui","Non","Non",
44147,"Rouxière",344651,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44148,"Ruffigné",67644,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44148,"Ruffigné",67644,1,7901,"Tennis","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44148,"Ruffigné",67644,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44148,"Ruffigné",67644,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44148,"Ruffigné",67645,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non",
44148,"Ruffigné",257040,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
